movieId,title,release_year,movie_age,movie_avg_rating,movie_rating_count,movie_rating_std,movie_num_raters,avg_tag_relevance,max_tag_relevance,num_tags,genre_(no genres listed),genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_IMAX,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western
4015,"Dude, Where's My Car? (2000)",2000.0,18.0,2.35,20,1.0649932048214157,20,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4016,"Emperor's New Groove, The (2000)",2000.0,18.0,3.7096774193548385,31,1.014677235613926,31,0.0,0.0,0,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4022,Cast Away (2000),2000.0,18.0,3.710526315789474,76,0.8416775229454443,76,0.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4082,Barfly (1987),1987.0,31.0,4.0,3,1.0,3,0.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4203,Harley Davidson and the Marlboro Man (1991),1991.0,27.0,1.5,1,0.0,1,0.0,0.0,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
4239,Blow (2001),2001.0,22.0,3.7777777777777777,27,0.8807048459279792,27,0.0,0.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
4343,Evolution (2001),2001.0,22.0,3.0,17,0.8100925873009825,17,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4718,American Pie 2 (2001),2001.0,17.0,2.9166666666666665,30,1.1602863300996404,30,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4728,Rat Race (2001),2001.0,17.0,3.272727272727273,11,0.5640760748177662,11,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4874,K-PAX (2001),2001.0,22.0,3.685185185185185,27,1.010979610120685,27,0.0,0.0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
5313,The Scorpion King (2002),2002.0,16.0,2.576923076923077,13,0.8623164985025763,13,0.0,0.0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5419,Scooby-Doo (2002),2002.0,16.0,2.1538461538461537,13,0.8262519638054169,13,0.0,0.0,0,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5444,Lilo & Stitch (2002),2002.0,21.0,3.5384615384615383,26,0.9687422456265331,26,0.0,0.0,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5574,"Transporter, The (2002)",2002.0,16.0,3.4166666666666665,18,0.8089572082044157,18,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5888,Brother (Brat) (1997),1997.0,21.0,3.25,2,1.7677669529663689,2,0.0,0.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
6003,Confessions of a Dangerous Mind (2002),2002.0,16.0,4.1875,8,0.4580626906564521,8,0.0,0.0,0,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
6045,Bullet (1996),1996.0,22.0,2.0,1,0.0,1,0.0,0.0,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),2003.0,15.0,3.09375,16,0.6637959023675877,16,0.0,0.0,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
7147,Big Fish (2003),2003.0,15.0,3.8839285714285716,56,0.7686533172230002,56,0.0,0.0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
7318,"Passion of the Christ, The (2004)",2004.0,14.0,3.111111111111111,9,1.3642254619787415,9,0.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7454,Van Helsing (2004),2004.0,14.0,2.861111111111111,18,0.9671905274245965,18,0.0,0.0,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
8529,"Terminal, The (2004)",2004.0,19.0,3.3055555555555554,36,1.260826133803761,36,0.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8907,Shark Tale (2004),2004.0,14.0,2.6666666666666665,15,1.1598439960779618,15,0.0,0.0,0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",1968.0,51.0,4.0,2,0.0,2,0.0,0.0,0,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
31696,Constantine (2005),2005.0,18.0,3.607142857142857,28,0.7976486609049037,28,0.0,0.0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
32460,Knockin' on Heaven's Door (1997),1997.0,22.0,4.5,1,0.0,1,0.0,0.0,0,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),2005.0,13.0,3.576923076923077,26,0.8086075400626399,26,0.0,0.0,0,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38061,Kiss Kiss Bang Bang (2005),2005.0,14.0,3.6481481481481484,27,0.8182393717706753,27,0.0,0.0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False
41569,King Kong (2005),2005.0,13.0,3.2333333333333334,30,0.9352607356658148,30,0.0,0.0,0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
43444,Made in Britain (1982),1982.0,36.0,5.0,1,0.0,1,0.0,0.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
45447,"Da Vinci Code, The (2006)",2006.0,12.0,3.25,30,0.9261525903919156,30,0.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
45517,Cars (2006),2006.0,12.0,3.1707317073170733,41,1.1214374486432637,41,0.0,0.0,0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47997,Idiocracy (2006),2006.0,12.0,3.1818181818181817,22,1.249242194534775,22,0.0,0.0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
48304,Apocalypto (2006),2006.0,12.0,3.2142857142857144,21,0.9430194665465366,21,0.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
49278,Déjà Vu (Deja Vu) (2006),2006.0,12.0,3.675,20,0.9357659401457408,20,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
52281,Grindhouse (2007),2007.0,11.0,3.8260869565217392,23,0.7007900679715636,23,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
52606,Big Nothing (2006),2006.0,13.0,3.5,1,0.0,1,0.0,0.0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
52973,Knocked Up (2007),2007.0,11.0,3.554054054054054,37,1.0460493388073142,37,0.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
53125,Pirates of the Caribbean: At World's End (2007),2007.0,11.0,3.339622641509434,53,1.167564793563857,53,0.0,0.0,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
53519,Death Proof (2007),2007.0,11.0,3.75,12,0.621581560508061,12,0.0,0.0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
53972,Live Free or Die Hard (2007),2007.0,11.0,3.409090909090909,22,1.0423915226919713,22,0.0,0.0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
54272,"Simpsons Movie, The (2007)",2007.0,11.0,3.554054054054054,37,0.9412151113777794,37,0.0,0.0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54503,Superbad (2007),2007.0,11.0,3.8365384615384617,52,0.8501508161828759,52,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54995,Planet Terror (2007),2007.0,11.0,3.8125,8,0.8838834764831843,8,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
55820,No Country for Old Men (2007),2007.0,11.0,4.153333333333333,75,0.6973566564580181,75,0.0,0.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
55830,Be Kind Rewind (2008),2008.0,11.0,3.6,5,0.9617692030835673,5,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57669,In Bruges (2008),2008.0,10.0,3.852272727272727,44,1.0431367357501407,44,0.0,0.0,0,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
58998,Forgetting Sarah Marshall (2008),2008.0,10.0,3.35,30,1.300861783323019,30,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",2008.0,10.0,3.230769230769231,13,1.1108439849836516,13,0.0,0.0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),2008.0,10.0,2.9375,40,1.1162408296347117,40,0.0,0.0,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
60040,"Incredible Hulk, The (2008)",2008.0,10.0,2.8846153846153846,26,1.1773503497913635,26,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
61024,Pineapple Express (2008),2008.0,10.0,3.739130434782609,23,0.9153931745603201,23,0.0,0.0,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
61132,Tropic Thunder (2008),2008.0,10.0,3.35,30,0.9482288389595007,30,0.0,0.0,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
61323,Burn After Reading (2008),2008.0,10.0,3.4393939393939394,33,0.9249795247529111,33,0.0,0.0,0,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
62113,How to Lose Friends & Alienate People (2008),2008.0,11.0,2.5,4,0.7071067811865476,4,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62849,RocknRolla (2008),2008.0,10.0,3.4545454545454546,11,1.0112997936948633,11,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
63992,Twilight (2008),2008.0,10.0,2.1724137931034484,29,1.136063551958547,29,0.0,0.0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
64969,Yes Man (2008),2008.0,10.0,3.263157894736842,19,0.887700228628129,19,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66934,Dr. Horrible's Sing-Along Blog (2008),2008.0,10.0,3.125,12,1.7072705489384883,12,0.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
67087,"I Love You, Man (2009)",2009.0,9.0,4.0,17,0.7288689868556628,17,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68237,Moon (2009),2009.0,9.0,4.052083333333333,48,0.8520287637071869,48,0.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
68791,Terminator Salvation (2009),2009.0,9.0,3.076923076923077,13,0.6071159226949525,13,0.0,0.0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
69122,"Hangover, The (2009)",2009.0,9.0,3.5671641791044775,67,1.0584992320034847,67,0.0,0.0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
69406,"Proposal, The (2009)",2009.0,9.0,3.289473684210526,19,0.8047737686539307,19,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
71264,Cloudy with a Chance of Meatballs (2009),2009.0,9.0,3.3095238095238093,21,1.0059347702036956,21,0.0,0.0,0,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
71535,Zombieland (2009),2009.0,9.0,3.7549019607843137,51,1.0410213687509389,51,0.0,0.0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
72378,2012 (2009),2009.0,9.0,2.75,14,1.2671895007335052,14,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
73321,"Book of Eli, The (2010)",2010.0,8.0,3.3636363636363638,22,0.9408939288152439,22,0.0,0.0,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),1972.0,51.0,4.0,2,0.0,2,0.0,0.0,0,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
74789,Alice in Wonderland (2010),2010.0,8.0,2.6911764705882355,34,1.1010649519989721,34,0.0,0.0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
78469,"A-Team, The (2010)",2010.0,8.0,2.875,8,0.7440238091428449,8,0.0,0.0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
78499,Toy Story 3 (2010),2010.0,8.0,3.6904761904761907,63,0.9772763807766784,63,0.0,0.0,0,False,False,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
79695,"Expendables, The (2010)",2010.0,8.0,2.5384615384615383,13,1.0095695960312836,13,0.0,0.0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
79702,Scott Pilgrim vs. the World (2010),2010.0,8.0,3.7872340425531914,47,0.9013557472850202,47,0.0,0.0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
81847,Tangled (2010),2010.0,9.0,3.578125,32,1.245050685585699,32,0.0,0.0,0,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False
82459,True Grit (2010),2010.0,8.0,3.6515151515151514,33,0.7233261764762544,33,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
83134,Tucker & Dale vs Evil (2010),2010.0,13.0,3.7857142857142856,7,1.185226520443204,7,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
84696,Burke and Hare (2010),2010.0,9.0,3.5,1,0.0,1,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
84844,Brother 2 (Brat 2) (2000),2000.0,23.0,3.3333333333333335,3,2.4664414311581235,3,0.0,0.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
84954,"Adjustment Bureau, The (2011)",2011.0,7.0,3.4285714285714284,14,1.1241602482458912,14,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
86880,Pirates of the Caribbean: On Stranger Tides (2011),2011.0,8.0,2.925925925925926,27,1.0534166363251578,27,0.0,0.0,0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
86911,"Hangover Part II, The (2011)",2011.0,7.0,2.85,20,1.1596278894995855,20,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88129,Drive (2011),2011.0,7.0,4.0,38,0.7352146220938078,38,0.0,0.0,0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
89864,50/50 (2011),2011.0,7.0,3.9166666666666665,18,0.647392961854563,18,0.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
89904,The Artist (2011),2011.0,7.0,3.6923076923076925,13,1.2671895007335054,13,0.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
94959,Moonrise Kingdom (2012),2012.0,6.0,4.1875,32,0.8590129369261278,32,0.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
95167,Brave (2012),2012.0,6.0,3.173076923076923,26,1.2078270380506282,26,0.0,0.0,0,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95441,Ted (2012),2012.0,6.0,3.1964285714285716,28,1.108379578937329,28,0.0,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
97306,Seven Psychopaths (2012),2012.0,6.0,3.4615384615384617,13,0.5188745216627708,13,0.0,0.0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
97913,Wreck-It Ralph (2012),2012.0,6.0,3.5689655172413794,29,0.9703104982706244,29,0.0,0.0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97921,Silver Linings Playbook (2012),2012.0,6.0,3.6166666666666667,30,0.9347997511299647,30,0.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
98809,"Hobbit: An Unexpected Journey, The (2012)",2012.0,11.0,3.6702127659574466,47,0.8801963450960494,47,0.0,0.0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
101864,Oblivion (2013),2013.0,5.0,3.5,24,0.9325048082403137,24,0.0,0.0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
102123,This Is the End (2013),2013.0,5.0,3.25,18,1.3853222177741984,18,0.0,0.0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102407,"Great Gatsby, The (2013)",2013.0,5.0,3.3333333333333335,18,1.2366938848016846,18,0.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),1973.0,46.0,3.0,5,1.1726039399558574,5,0.0,0.0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103141,Monsters University (2013),2013.0,5.0,3.3947368421052633,19,1.0351992208751826,19,0.0,0.0,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103249,World War Z (2013),2013.0,5.0,2.9545454545454546,33,1.148120994574099,33,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
103341,"World's End, The (2013)",2013.0,5.0,3.1136363636363638,22,1.204473983013986,22,0.0,0.0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
104913,Rush (2013),2013.0,5.0,3.78125,16,0.9994790309622976,16,0.0,0.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
106100,Dallas Buyers Club (2013),2013.0,5.0,3.913793103448276,29,0.9360723941520742,29,0.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
106487,The Hunger Games: Catching Fire (2013),2013.0,5.0,3.2875,40,1.1923232008916942,40,0.0,0.0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
106696,Frozen (2013),2013.0,5.0,3.4696969696969697,33,1.1985629021052795,33,0.0,0.0,0,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
106916,American Hustle (2013),2013.0,10.0,3.75,14,0.6123724356957948,14,0.0,0.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
106920,Her (2013),2013.0,5.0,3.7875,40,1.1485079506997382,40,0.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",1967.0,52.0,4.0,2,0.0,2,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
108190,Divergent (2014),2014.0,4.0,2.8666666666666667,15,1.3020130933435714,15,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
108932,The Lego Movie (2014),2014.0,4.0,3.740740740740741,27,1.0130909516688402,27,0.0,0.0,0,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
111759,Edge of Tomorrow (2014),2014.0,9.0,4.016666666666667,60,0.8535403174111507,60,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),2014.0,4.0,3.4743589743589745,39,1.2244693692238042,39,0.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
112552,Whiplash (2014),2014.0,9.0,4.150793650793651,63,0.8261595987094035,63,0.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
112623,Dawn of the Planet of the Apes (2014),2014.0,4.0,3.6481481481481484,27,0.9488334418036182,27,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
113573,Sin City: A Dame to Kill For (2014),2014.0,4.0,3.6666666666666665,6,0.5163977794943222,6,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
114678,Hector and the Search for Happiness (2014),2014.0,5.0,3.375,4,0.47871355387816905,4,0.0,0.0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
115122,What We Do in the Shadows (2014),2014.0,9.0,3.861111111111111,18,0.9043287331033666,18,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
115149,John Wick (2014),2014.0,9.0,3.923076923076923,39,0.8998425413316951,39,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
115965,Dead Man's Bluff (2005),2005.0,14.0,3.5,1,0.0,1,0.0,0.0,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
118302,The Pokrovsky Gates (1983),1983.0,35.0,4.25,2,1.0606601717798212,2,0.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
118696,The Hobbit: The Battle of the Five Armies (2014),2014.0,4.0,3.18,25,1.2980754985747172,25,0.0,0.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
122882,Mad Max: Fury Road (2015),2015.0,3.0,3.8839285714285716,56,1.0828878537947055,56,0.0,0.0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
122906,Black Panther (2017),2017.0,2.0,3.0952380952380953,21,1.1024863674786143,21,0.0,0.0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
122912,Avengers: Infinity War - Part I (2018),2018.0,1.0,3.875,40,1.0362036231928302,40,0.0,0.0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
122914,Avengers: Infinity War - Part II (2019),2019.0,0.0,3.736842105263158,38,1.1073272063681157,38,0.0,0.0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
122916,Thor: Ragnarok (2017),2017.0,1.0,3.6805555555555554,36,1.0633691589725405,36,0.0,0.0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
122918,Guardians of the Galaxy 2 (2017),2017.0,1.0,3.6875,32,0.9482581654734626,32,0.0,0.0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
122922,Doctor Strange (2016),2016.0,2.0,3.5517241379310347,29,0.9668138724901546,29,0.0,0.0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
122926,Untitled Spider-Man Reboot (2017),2017.0,2.0,3.5,22,1.2817398889233114,22,0.0,0.0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
126090,Hedgehog in the Fog (1975),1975.0,43.0,5.0,1,0.0,1,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127052,Operation 'Y' & Other Shurik's Adventures (1965),1965.0,53.0,4.5,1,0.0,1,0.0,0.0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
128360,The Hateful Eight (2015),2015.0,3.0,3.85,30,0.9298683629491826,30,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
133712,Office Romance (1977),1977.0,41.0,4.166666666666667,3,0.2886751345948129,3,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
134252,That Munchhausen (1979),1979.0,39.0,4.0,2,0.0,2,0.0,0.0,0,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
135133,The Hunger Games: Mockingjay - Part 2 (2015),2015.0,3.0,3.0833333333333335,18,1.2747548783981963,18,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
135569,Star Trek Beyond (2016),2016.0,3.0,3.875,12,1.2270622715175534,12,0.0,0.0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
135885,Absolutely Anything (2015),2015.0,4.0,2.75,2,1.0606601717798212,2,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
138835,Return to Treasure Island (1988),1988.0,31.0,4.0,1,0.0,1,0.0,0.0,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
139385,The Revenant (2015),2015.0,3.0,3.5833333333333335,24,1.1196531554038496,24,0.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
141844,12 Chairs (1971),1971.0,47.0,3.75,2,1.0606601717798212,2,0.0,0.0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
142509,Hardcore Henry (2015),2015.0,3.0,3.5,1,0.0,1,0.0,0.0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
143347,Aquaman (2018),2018.0,1.0,2.625,8,1.1572751247156892,8,0.0,0.0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
143859,"Hail, Caesar! (2016)",2016.0,2.0,3.2,5,0.447213595499958,5,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145994,Formula of Love (1984),1984.0,35.0,2.5,2,1.4142135623730951,2,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),1981.0,37.0,4.5,1,0.0,1,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
147232,Hussar Ballad (1962),1962.0,56.0,4.0,2,0.7071067811865476,2,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
147250,The Adventures of Sherlock Holmes and Doctor Watson,1997.0,26.0,3.5,1,0.0,1,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
